River_ID,River_Name,Country,Continent,Population_2015,Population_2060,Waste_Generation_2015_tons,Waste_Generation_2060_tons,Plastic_Waste_2015_tons,Plastic_Waste_2060_tons,Mismanaged_Waste_2015_tons,Mismanaged_Waste_2060_tons,Plastic_to_River_2015_tons,Plastic_to_River_2060_tons,River_Length_km,Basin_Area_km2,Urbanization_2015_pct,Urbanization_2060_pct,GDP_per_capita_2015,GDP_per_capita_2060,Policy_Strength_2015,Policy_Strength_2060,Waste_Collection_Rate_2015,Waste_Collection_Rate_2060,Risk_Score_Change
754,River_753,India,Asia,15749149,24259072,14469.60148216565,24707.64078213122,1558.1703758521928,5849.887079167304,887.2158618509056,2157.396624291805,320.9262971923283,287.2373789364446,375.0710140740812,405967.7866738006,60.43687509971552,69.06416733452426,13643.055773034708,23498.90895598905,0.9388597764356578,1.0,0.3108724828308941,0.4864095959901404,-33.68891825588372
759,River_758,India,Asia,19324020,22147665,18715.507574851687,27963.271173960653,4738.60994890276,6732.526167800758,2616.251072747624,2799.5880517738096,302.6786169719269,659.8661844022524,472.2866939191687,16870.960085686827,47.07007497730234,65.054638786525,4195.321222695202,5104.509398712457,0.1099792357654171,0.3554428814980598,0.6061203089939127,0.7043733424903859,357.18756743032554
763,River_762,India,Asia,6776147,10491123,6561.349561176615,15296.200617229197,1105.432246149514,3110.2060188299247,767.1107012814753,1755.5691862579145,83.38326361262025,426.045311312755,320.3201958717473,14715.112219856104,36.42173095798093,45.4619191438975,20573.309677500634,43694.98213997076,0.9816094273320144,1.0,0.4927788872792335,0.7175108025155377,342.66204770013474
770,River_769,India,Asia,16543454,21873610,10844.438641572797,14739.064926178527,2685.852101115846,4554.837561598663,1245.561899574906,1632.3178787940087,481.1245768952296,455.6947229610007,621.5014596967559,390623.0162271538,57.3620237739764,64.675364860771,9240.890653620729,13221.079242323438,0.2951560388218386,0.6412765091311793,0.4626858297304077,0.611200709689372,-25.429853934228905
779,River_778,India,Asia,12685267,20132486,13705.533540586564,26040.597132027116,3643.8284180607625,4085.737550025695,1567.9537307005469,2384.974294142649,603.3499950623968,125.9390982455452,543.5283183097973,496891.251129837,49.56950455396915,63.16249461347194,4577.294545300087,10814.48220908957,0.2312642996491128,0.4071233516569275,0.3596856823242297,0.6395911079844818,-477.4108968168516
785,River_784,India,Asia,16366116,21498835,16280.6332144038,16909.30304205617,4652.46542843407,4536.204321615312,1621.2972516441034,1241.1596913146086,626.3178347045193,291.1042580560694,1849.292457037216,37176.79840852221,73.71793026253683,85.37396070091589,16663.07440467819,40784.474008117446,0.1000123803565569,0.3929229641511884,0.2347289156633522,0.4096152714942811,-335.21357664845
786,River_785,India,Asia,9804081,17251092,8806.578594144483,13911.051878103654,1850.988951856184,2394.768439740078,769.1607807640942,678.0911894452635,168.42245548671562,52.75830437958332,128.01227414283971,328740.2083103859,56.61493869738829,72.24032273796821,16679.467786647925,22493.64813196697,0.2910788813756463,0.4428895253357873,0.7900806814339942,1.0,-115.6641511071323
795,River_794,India,Asia,5162819,7320672,7166.995524899168,9476.46160148543,1216.5504961570227,3097.070071428682,689.353694743005,1485.1533180563902,254.31427385901176,240.74937068669612,1659.4150596014035,372599.8217972524,47.23640348784689,53.4881852239138,19400.27434281184,24486.274681056253,0.7179144017227382,1.0,0.442878298859013,0.5183937451434697,-13.56490317231561
802,River_801,India,Asia,2583057,3066369,2661.000150270356,3009.5463122897045,339.5026343244258,1042.3968195619052,152.063961783827,469.411234996334,37.56567711021437,40.23186148470255,186.0818772627979,313258.9381258975,34.82131222087314,43.47612221507887,23945.91664790261,43109.960549327305,0.0294260665006892,0.2653631525606119,0.6091440795765586,0.7412859342058388,2.666184374488182
809,River_808,India,Asia,5073872,8502335,7470.22919225795,8394.030660653763,1209.6620932685082,1310.575939170218,435.4877220659645,556.7403413161035,64.14654822639952,130.319693543298,141.21988204404687,130484.52359570308,61.72718740330932,70.55972976689527,18354.63137349937,45787.88627942879,0.7970839554491036,1.0,0.8304143304397829,0.8932092643568352,66.17314531689848
810,River_809,India,Asia,17282450,19292841,11657.97162073198,30629.03928537081,2007.234375714993,9620.57743028858,904.1279840158072,5156.738987876014,352.2770753575392,819.3236311619692,1420.4055200282844,314691.1054918203,76.09008813051412,84.94124944203249,15475.609634426304,25103.548101409688,0.2169331801824194,0.3509013157917051,0.6344976046151642,0.9050189743330564,467.04655580443
815,River_814,India,Asia,11106475,16761383,10436.113941851196,15121.969341504391,1183.8418674109396,3032.5835026013747,448.84400740341925,1264.0317325505207,125.90119585120412,255.515079391474,1001.0434525619138,211193.6371090625,70.05430577843839,82.19779798119583,24700.4466373595,43756.90047473849,0.649580944617839,0.7697261442151974,0.6573379470931675,0.920194545696919,129.61388354026988
823,River_822,India,Asia,15924086,27118900,21433.64263855773,24759.805714478625,4310.502458212593,6933.447464518384,1848.3142931602165,1500.6734704348069,459.6744980389693,79.84270676349112,2379.0817805785705,398545.1393904402,31.52058659141567,40.8341628247946,24579.54442647624,41431.60257832229,0.7837223574338923,1.0,0.8048671468704272,1.0,-379.83179127547817
829,River_828,India,Asia,9332640,14165754,7380.995824331691,18634.35475011643,1927.8118396990296,3763.828368370301,810.1595017283719,1748.1541521692088,250.0764316398578,395.1264043135684,1722.6113367008002,197011.0507593169,43.69122046422071,52.513484818886425,4342.425647460893,9120.61628464076,0.0931887859723128,0.5683057006870255,0.778680412570016,1.0,145.0499726737106
836,River_835,India,Asia,9532621,15410344,13535.699642808697,9892.48562707948,2424.4660944737134,3456.0684087898103,1437.875168197267,2008.926362982137,214.56690121828865,211.6246019237981,429.2875394622236,151882.1478541932,63.46304409974312,70.93724401111594,13343.733928140568,20682.425904691085,0.8291957791369153,0.9318327412724908,0.3561804709770667,0.5574906603701122,-2.9422992944905104
877,River_876,India,Asia,14677103,17084806,12262.930115383837,12648.598977545103,1882.87554290738,2031.2531833205069,1012.993384886868,524.2876666732444,331.2687866866063,54.81099564347934,2005.0426193785556,95751.11112670798,63.28199382207792,73.27811401645587,14786.439874780704,18486.89962053066,0.4952444343542574,0.6547195922350828,0.5404241590743185,0.6257639417958559,-276.457791043127
889,River_888,India,Asia,10586729,16945334,9204.935618376228,17339.134098024668,1958.6116806983305,5897.670432077263,672.8696411567696,1257.179910511947,190.0097437483606,361.15544385714446,2474.821674759052,242597.9594486089,48.08489726510591,62.75935382628385,14113.05155152176,28569.254540732163,0.8739994255378942,1.0,0.547814174180757,0.7132802889307994,171.14570010878387
892,River_891,India,Asia,8891475,13329811,9499.30674459813,17094.821718008618,1112.1744490341912,4706.215726392631,458.5503931648919,1895.6693241589971,152.2373850573268,429.201305028154,341.3123933110838,296001.2087709206,78.14699185644432,85.49853341646934,21396.223649272662,45216.90699179179,0.7740033129097597,0.9867866437668178,0.4015222505658897,0.6780271145100119,276.9639199708272
896,River_895,India,Asia,19775652,29708808,18105.79583511086,21323.912635859542,3006.6014265452577,6290.001962610548,1638.0011442707698,1559.3628903404738,244.0568026262061,327.75210029382856,2042.8677650861289,175387.77348312645,55.71864511060701,63.27829894188859,8128.720254180434,9968.66638585075,0.7682759477995226,1.0,0.7712879015577676,0.9983811505634492,83.69529766762247
903,River_902,India,Asia,16458550,26963042,14059.233740461032,34897.648267457225,4052.6864600741255,9601.524881609588,1456.3898170505352,4530.8007028291095,191.4734857179752,1214.3796484174627,1315.8182147147538,193185.22741947815,23.420395678981546,34.132151697863186,22628.56336393684,27771.53561606303,0.4746481577818049,0.9471113942260538,0.4763886998355147,0.6334326217010524,1022.9061626994876
919,River_918,India,Asia,14967027,20288694,10694.752118753258,22712.13260146681,2498.91307754262,7038.750524905807,977.1370166701712,1877.8091430960783,103.46027013004266,200.96678136251208,108.56811361960078,173391.62764084063,28.7415853298022,42.44001930321896,9901.305607536193,13086.168910068658,0.3998664630365941,0.5836057094237348,0.6761241459380738,0.8172332071307588,97.50651123246942
921,River_920,India,Asia,8648555,10239198,6154.44429742413,7906.59122697191,698.195408304889,2247.57477295648,338.87711408231723,1196.6568540871106,43.941264146946864,103.13175687713978,800.821441808604,383167.1274824653,38.34552938934193,49.47181000182232,7889.287374280531,10289.93108927804,0.9394336228961874,1.0,0.7514832317298477,0.9660725047761716,59.19049273019292
922,River_921,India,Asia,16166414,27513232,10598.141613736405,21251.025678696555,2145.9936894895145,6472.558292326546,831.8552555828836,1452.3688620782918,219.3271920810448,323.7319715101563,648.6954536671567,370144.1260875684,77.03862709667652,84.09474373695862,13020.212100063034,16586.377050347826,0.2066610072307155,0.3425887486151449,0.4828046361561418,0.7380125837498313,104.4047794291115
925,River_924,India,Asia,11613507,15325612,13446.66701414387,14843.163147660489,2821.5855123650235,4436.042479575226,1307.4984959571989,2661.0839913448103,247.62031248456375,783.8544567491571,547.4226798211291,56354.9398888806,65.04983750566208,80.58448235543005,20373.649007440377,33548.62666005505,0.9308076538529836,1.0,0.2211939709317883,0.3463349422097812,536.2341442645933
929,River_928,India,Asia,14280224,15834396,7550.5213104540335,12204.882599408154,1073.5581214189588,3695.5299016319887,625.5383400814479,1649.814806840194,228.60778360189164,184.4281710342139,2265.792014565898,454826.063563326,46.05558561121184,52.471378617514375,18300.71775064336,29976.708803049078,0.7949295174367307,0.960405630998252,0.5776605795020557,0.7546790120816085,-44.17961256767774
969,River_968,India,Asia,347364,510125,192.5328783311022,587.0888742844744,46.91827267033793,102.37071639377096,27.116567807819223,38.88174307317283,9.31361580308978,7.130804165576556,873.4977627948895,166663.7901484306,73.84919120045504,85.64226496923203,10440.970480822314,13070.37968437557,0.3643246051154016,0.8041754270931716,0.7326913595728264,0.8379196602719763,-2.1828116375132245
978,River_977,India,Asia,6283744,7138715,9112.049125161591,9299.885926865838,1494.6900406476243,1989.8975084533336,963.4726442179876,1116.60323054652,354.04920440075045,281.5906673655008,2056.6284510491137,286811.1835359022,21.693863176944088,27.995462407829013,16414.0546104519,28257.036436786348,0.5673096308415861,0.7597406798904376,0.6545920215502343,0.7652994075985695,-72.45853703524966
993,River_992,India,Asia,1954592,2310004,1278.6191402161955,3316.0961229358445,302.603011648609,818.4904719603455,200.79220129488328,173.37356551428942,40.85729365698905,44.356920998236745,1589.3080367340374,490862.02981150144,76.67089539729255,84.22003276341731,24313.681431293957,59062.678756447145,0.3736109450736824,0.8667630617492635,0.2250909066271925,0.440278545355517,3.4996273412476957
996,River_995,India,Asia,2230304,3563680,1957.379647952885,3611.934090090516,342.0314117031441,929.3764837759356,164.63388374030606,516.5833099107969,50.856786331664246,141.88688779362454,1787.385629320593,485525.0821133832,58.14420669531614,77.59745876776196,4375.162315030939,5548.672661045664,0.5791251852038592,1.0,0.4923236731116777,0.5953345136599176,91.0301014619603
1000,River_999,India,Asia,2728465,3686647,3562.240928339668,4049.440872121009,638.7657693151993,1367.4328914542025,322.0413482552385,529.1475750360886,97.16963925187126,61.01523974813326,845.7425334313737,466090.87228307273,60.71179072621654,78.11134794278163,7142.238167418026,13619.728565361647,0.9713962669894982,1.0,0.3123335334219293,0.4900550354780953,-36.154399503738
1001,River_1000,India,Asia,3114266,3773568,4324.318360406087,6002.704845700599,924.1779087121064,1830.4369251284925,594.8150861619347,879.3287240948966,67.36091386328297,78.619513167052,223.92351832089685,5929.923714386224,38.35978452543419,49.24512393265759,6405.22844223018,8224.223918925822,0.5298630908366776,0.7391908188195343,0.7572260084044935,0.8092391638108138,11.258599303769032
1011,River_1010,India,Asia,1088033,1739138,779.5785557287134,2098.081397529694,156.4306390433795,340.23172414114015,64.33390969825206,204.0686342839417,8.354446439922924,36.03909766668664,2130.867698805714,151025.2846295768,35.64251833962503,54.00441411497988,7968.33370104854,16310.711381740572,0.7403129843309826,1.0,0.8963317461148974,1.0,27.68465122676372
1024,River_1023,India,Asia,12010775,16296341,8696.793088860291,20658.161580090684,2457.7739749591774,4904.23341132261,1035.423279766528,1511.9591012874166,110.90581608192878,272.2723559827092,2471.1782731443373,407803.6203535219,73.8484830899155,88.1659445340481,12295.437056827395,30586.05679782726,0.4471621106388469,0.9138943409242256,0.7332913661486145,0.8660359724581277,161.36653990078042
1051,River_1050,India,Asia,5686401,7085769,5149.58319661838,6621.603896845693,869.2637619657766,2000.328848976192,463.9305646450471,430.544949766544,168.51560760464605,53.47326733681134,2492.833448437202,477141.1744370581,76.43184300091791,93.5987570618775,5905.026626246793,11174.805647647258,0.2243026268249746,0.4281728090605543,0.6276662386053942,0.68787462494366,-115.0423402678347
1056,River_1055,India,Asia,4460625,6489401,5913.964098383826,9318.37222282655,1572.6094601108514,1691.9292740096264,487.78089428067767,1003.7833395883928,189.20838396476216,191.8175910450896,2483.0061059575337,385502.97533916245,51.04281100720703,61.88277701435536,15025.148632591194,28105.182574394195,0.993802526701196,1.0,0.78514476033101,1.0,2.609207080327451
1058,River_1057,India,Asia,19880040,22301112,29269.92662892977,28370.00013830435,5383.401132680849,5057.663626542324,3172.397698700124,2150.744660478173,994.033074442113,332.2482210868245,212.33720349923365,158171.12807481273,38.90124519288145,44.03143256794636,734.7348699236259,1197.6073851674437,0.7276233847992125,1.0,0.3673123526945563,0.568003015737599,-661.7848533552885
1073,River_1072,India,Asia,7630620,12199673,11238.817647760858,13876.98350595116,2244.369916942224,2601.4310050848635,1242.2930420188754,1134.6789405274792,367.19687529652833,64.13298605159763,1394.3725464552303,297872.4869051891,32.451808124768135,40.57680098709618,7267.345128518271,15444.838529472196,0.6062660635323717,1.0,0.4069610002901687,0.6849780152622483,-303.0638892449307
1080,River_1079,India,Asia,16719220,24972778,24422.70569515509,37270.75883120416,3070.3822196708315,7907.289108715846,1219.6334264918344,3390.9597297355185,415.699649079164,813.3313951601755,1830.535374094518,188257.1729920573,28.37821289766968,36.53696620209867,18671.09776138415,25986.33380172597,0.2229467049335211,0.4927677660829176,0.2504787014812241,0.3536517166737565,397.6317460810115
1082,River_1081,India,Asia,18084324,32077737,13225.096648506877,31033.91566967596,2664.04201252638,6099.214430763322,1219.113849621791,2531.269635243034,191.890666668538,289.00000206680454,355.86412453154645,356977.3235329885,41.69311559216799,49.99710788992481,12929.441654933336,16662.48302652126,0.9234066063183948,1.0,0.8205250437287035,0.9949300600598652,97.10933539826652
1084,River_1083,India,Asia,4978512,8594077,7152.986990201992,10467.57485860522,790.7978795693999,3121.143236604384,272.06461745147817,1460.380570420824,90.81782213239704,338.02870863231897,2382.11532411477,369334.9959492275,61.59258667890851,70.51873426165504,23156.83281767959,33193.16700046098,0.9048966114731264,1.0,0.2911145157143681,0.5477852725321608,247.2108864999219
1102,River_1101,India,Asia,14871151,20697799,19753.740182908383,22043.19760022187,3143.2718714791863,6722.559243121542,2017.2518171342635,2475.0552746954813,605.866598265708,160.13888167883854,1347.1888873300932,23445.58773500852,21.751450429668083,35.94532318750917,7931.716868677185,17174.533140600637,0.8960825606325922,1.0,0.7071659870052467,0.8857959865773325,-445.7277165868695
1111,River_1110,India,Asia,1524079,2531094,1512.5197967654217,2836.7118597324243,442.1832532309163,586.8936474383006,267.3708776939717,252.3117404010568,82.94901769540455,38.97064912726037,734.0584704624576,273516.8502320983,42.49646878115882,50.84013646360378,21061.28562878718,38301.65542812526,0.8473157411908994,1.0,0.5897583883986857,0.8885784487271744,-43.97836856814418
1116,River_1115,India,Asia,13669281,18073300,19992.31976391836,25526.64292264883,5346.64836972496,3906.45950820241,3644.786376073069,1997.123082917784,1204.2018781689878,140.55988463742446,619.7929256296616,481168.57090381166,50.040624488328575,61.00849476188742,21078.550020099385,27687.57209809932,0.4169420162710593,0.6672223260398927,0.4448959709212749,0.5718190318345432,-1063.6419935315637
1117,River_1116,India,Asia,16474337,20115784,18787.43468699611,30563.81843646807,3790.746878800143,6406.020788792348,1378.55847273794,3408.3704194404504,539.6334289684203,467.93125650974287,762.8285426027159,301144.9835344957,66.51973885720554,78.35078091045051,15936.792171593255,33969.492257098755,0.9605922878561792,1.0,0.8981677456777586,1.0,-71.70217245867741
1120,River_1119,India,Asia,9791384,12247658,8807.489905666826,12371.52938254871,1659.9736912171122,4005.3058632358216,903.8586670850052,833.7976045954645,231.1435713317018,200.62239628318065,188.2150512790671,211881.3317577792,47.07260859545402,66.38291538049066,12154.256867682529,26433.93278401974,0.3029020452090528,0.7146247056844255,0.4258636565481384,0.5833695533843908,-30.52117504852117
1137,River_1136,India,Asia,8523916,12549689,9151.072391606813,20028.267226395143,2734.577226414716,4702.759099269246,1514.897624011011,1844.9911673270951,479.0327999921557,525.0782691238317,808.6653055145196,409618.7100490317,59.290935966558806,68.49370798567206,20033.841625458845,35164.8597880413,0.1203971754812949,0.6177637183916187,0.4979524330806232,0.6833405699246635,46.04546913167593
1143,River_1142,India,Asia,13503335,18161759,9871.675431020542,28807.762357111515,1288.5732289016369,6432.841064612466,489.165295492687,1861.5453565477192,85.1765750039965,390.7712617794797,236.3209569692431,286692.4069382682,69.15717417704619,85.65503082611265,4203.706607916975,10043.290918849696,0.770090381404774,0.8722113857779125,0.7161615434777102,0.95051696313321,305.59468677548324
1160,River_1159,India,Asia,15629988,25417788,20965.674624206025,22292.943581794585,2996.8937841193874,7422.751650902031,1814.9209081329589,1821.189069946735,297.02846151884137,373.9607577042116,1077.5714757973865,252583.010848512,77.09254610613606,88.39607805401566,22101.20889744959,45505.68484844456,0.1216194587135561,0.519422273372644,0.5641463517694203,0.6704206643674174,76.9322961853702
1162,River_1161,India,Asia,17561429,20324276,14229.910351971914,19174.55979055625,2473.8826480413995,4196.596995676706,1521.034385240182,2094.2776004143266,154.20260418869117,259.890176478632,1577.9759370740476,61012.54537241097,24.271897669131945,41.69786946160917,11590.764668215692,26802.409786334996,0.8235527271765656,1.0,0.2337921944924529,0.3303247110195491,105.68757228994082
1165,River_1164,India,Asia,15369341,25407318,11135.410850695547,21998.17780907168,1321.8081941254868,5650.8031104607335,659.9649471954021,1914.8865342032552,99.40797406908663,496.8908211596665,2197.1271536657955,270749.2257461224,34.65352001596269,41.09517100144295,21779.332103543285,28854.75182745819,0.0131800377494513,0.3009390686849068,0.7118897153855339,0.876273966504794,397.4828470905798
1187,River_1186,India,Asia,1685328,2948438,2289.3668363560514,2638.9622756291265,656.090403185713,433.2167973271468,283.41053719100347,197.53731756616145,73.14107059171417,36.6635381518469,1997.4764080130576,98157.13746080994,78.92453059804751,90.48640400750509,23771.159987737083,40364.63304671723,0.6017866688516357,0.8819112573808902,0.6731546146963792,0.7690607970424258,-36.47753243986727
1207,River_1206,India,Asia,10224628,17096176,5998.353733600594,15254.828361052394,654.6312207529493,4672.207855111169,206.67589616660268,1510.6203067152287,56.21361393644561,230.2039422620585,741.5641147602961,138319.34714134329,67.86741836037496,87.47708978668363,9027.006225995436,11291.78430478342,0.0365657779091084,0.4402511439933957,0.5866588751263888,0.8325570394807214,173.9903283256129
1212,River_1211,India,Asia,19816131,27293865,12540.16498584662,19849.88615539138,2062.407395734973,5944.346271209324,639.7623513048586,1801.7900687353824,95.16199325003572,520.9325632852972,1777.9399297290145,117383.10937535414,32.44763512617168,50.31809330698083,5160.554062202121,12881.656152226482,0.2823031200113997,0.4160362059592136,0.6836593258118007,0.8860700239578441,425.7705700352615
1222,River_1221,India,Asia,19382712,30603057,15252.731215885964,19203.214194918422,2134.9164270013207,4415.884904897936,783.568052651546,1225.9025487913457,170.36117147995756,356.05929290813305,1922.3966127487383,160554.4522120555,77.0962441351129,91.78094601899387,11658.516293683431,21087.81070223003,0.4107444678353918,0.6039412888537677,0.470642534549594,0.6526166305604422,185.69812142817548
1232,River_1231,India,Asia,16689526,19904294,15930.003700858391,15627.176415139267,2205.022096187673,2655.6512199457256,1042.573390438413,611.3680057630282,388.8208721803692,99.0263818831676,2104.487046522809,489752.7604030506,60.66675072921438,79.18941208622698,3816.5042523235584,8697.781665274446,0.2712173332099759,0.5602565487468403,0.6526078543660325,0.928493752499836,-289.7944902972016
1233,River_1232,India,Asia,13786996,16054566,11919.623066153978,22366.8233052754,2868.2353218189,3472.9075920798787,1376.6260695442436,1846.5492663401956,442.3172952136489,282.45269628541286,1851.1447497495508,276054.14385916665,74.75773988409719,88.56464750010535,10317.987380462018,23956.270205580506,0.0498688423066409,0.5100730997616316,0.6874427701484498,0.9725942352544692,-159.86459892823603
1247,River_1246,India,Asia,15429828,21343848,22095.193057344637,13685.190810117168,5230.321121926578,4382.070892492352,3575.946668683708,1187.7799936152448,927.5699578623714,72.33270664764454,1272.999634914967,63603.58668094998,70.2738004819228,76.98185052100328,13075.564829469136,24548.39085760812,0.9716504979316054,1.0,0.4014882051537614,0.511688032638296,-855.2372512147269
1251,River_1250,India,Asia,7406809,12993280,9862.806766359874,20682.42468095624,2215.371298409444,6325.54064544165,1145.673187974295,1920.7380297363156,236.49736515500837,525.3244512029721,187.0724691666204,296148.46315112966,42.34904195024652,53.14943002032985,22171.9945571373,51216.62202212604,0.5988423755724687,0.8080099145342022,0.5328194423134168,0.6848927907607208,288.8270860479638
1260,River_1259,India,Asia,374611,540887,402.5211406296261,479.7973865139718,93.6223336070564,120.17986237596072,40.62248589662147,63.7674670397456,12.930800581323858,9.463256978601448,2126.6635738107384,460208.8668057753,52.21197602506175,60.43626277741556,22936.90783540118,33174.188960144435,0.0484232264172691,0.2794180299665215,0.7088764411227277,0.9896949627111152,-3.46754360272241
1264,River_1263,India,Asia,3137823,3690674,1791.4806377491254,3799.7166194040806,444.8953615456163,774.659457297273,233.5429954086022,241.27554008549728,50.5816570296201,66.73960826634554,2146.807082462553,258492.7541653973,34.286337648324725,42.184096339320064,23875.140149375,34942.021477236056,0.8081683109125392,1.0,0.8899618932907667,1.0,16.157951236725438
1280,River_1279,India,Asia,11252333,12621965,15355.570580896,12575.650639884465,2345.916203659673,3299.0281768284235,1098.731926686784,1519.751428027365,269.3409139902826,340.89283661439464,2140.8870102974,98582.94846693872,39.76597283392921,51.3182066324888,24070.431976677137,40316.37763380748,0.3810998495926295,0.742488858776454,0.4934397969229644,0.7812457333328657,71.55192262411202
1290,River_1289,India,Asia,4695184,7119571,4261.689202737704,11246.715849089836,689.9040559334154,3390.6920123498626,361.01491450226735,988.0573436942788,37.995009702930815,144.19809915189282,1391.8292125494063,92412.01007577984,44.8732931516736,59.101142111558,18015.61659731755,22853.98587310041,0.6641808218023608,0.7868477453534488,0.2197298467515406,0.3078328532291671,106.203089448962
1293,River_1292,India,Asia,7315047,9394434,6889.987847683171,11668.387259588908,1379.1430524592097,3857.998026105959,932.221242146107,1023.9450079998978,331.7531868061212,174.51151191052688,1160.6572047275915,392684.7348937995,25.5884305426926,43.8258274539798,16936.15218641656,39594.01555099039,0.9944775777076228,1.0,0.2652835385362503,0.3569145042689719,-157.2416748955943
1305,River_1304,India,Asia,16336702,27359431,9587.447576185636,42182.380228582806,2876.0253856717018,13805.726198448783,1712.850268088035,5452.059928318738,213.6418833922981,1268.2121540205087,1022.319627368322,285544.08694219054,37.60342856849769,46.23576871121881,8445.275486836921,19069.23299783211,0.4264915401595599,0.6511747049445792,0.5030792780924446,0.5611511195790616,1054.570270628211
1310,River_1309,India,Asia,8464100,9409064,11709.960267274804,11177.351457408706,1276.729150991573,2212.5956633149194,686.4721949244564,474.027614888948,229.27911864305645,132.71849655030294,2404.9899635897464,367095.96420336206,71.40952825037103,85.57014018531707,11734.319781268574,24959.780353689537,0.224180664262695,0.3680943947409151,0.7332956832902291,1.0,-96.5606220927535
1315,River_1314,India,Asia,8827525,14280194,4682.144869344303,18490.52519532111,1343.4260390256366,4188.866821040864,414.4737144669161,884.537545653766,152.3634353194314,204.0000332992485,311.38164135512056,28240.54824854709,68.28952181692875,85.43743130900914,3452.7850749052004,5496.752785310136,0.7800260645738896,1.0,0.8696094025077095,1.0,51.63659797981711
1323,River_1322,India,Asia,11215387,19290567,6449.546398692495,27994.354511690934,1006.3537709134736,7614.847045805914,317.23017446191693,3871.941673347376,42.35398323952063,591.1372453329345,2052.742705696988,347979.1492576592,20.362561811484014,31.408046829622247,1527.2241656304466,3169.829840644457,0.9689484917533214,1.0,0.357060701782289,0.4958689597989241,548.7832620934139
1339,River_1338,India,Asia,10754802,12005984,6023.639336260183,15342.542277929508,1050.5376884390264,4965.201318551477,623.7139468296409,1036.0985127162994,190.8979406848787,101.62895336463916,1085.3272933245846,312742.8658593584,72.36307047774157,84.20453880362066,20308.016127682797,45040.24245306958,0.4145385128512583,0.7149305782244195,0.6903395070348692,0.7481266156966042,-89.26898732023953
1351,River_1350,India,Asia,17942737,25675100,25037.772193574696,15981.225365282093,5304.014722675009,4450.843179944634,2262.867308162477,1407.3330619676651,559.2467181528369,136.19480409061308,1196.8913775321498,382747.63642158353,70.72373024963089,81.5011510231144,15623.891972020296,18749.08710795021,0.5503524836714523,1.0,0.418585519012848,0.6172795500651596,-423.0519140622239
1363,River_1362,India,Asia,14969583,25066353,9222.970195555998,19900.21311786161,1557.0374471872392,3734.237800295457,1031.6712542479515,1070.815911708978,275.6162518477577,76.41713655374213,429.6565239834783,124460.15235063128,78.97360408906317,95.92956044412183,17002.09893985444,40654.40870333947,0.9562086593676148,1.0,0.4293826146098396,0.5582114463234082,-199.1991152940156
1367,River_1366,India,Asia,7296321,10578730,9566.815118431356,13272.641923781202,2176.106355818933,2037.2414560177376,929.1912271468846,1173.0401968265833,130.3488612018142,271.66612266894583,1910.3123268297093,366683.7883529521,79.35709364601058,90.49521681628946,17213.73810912097,24990.07265781034,0.3997099158710879,0.6963341568443385,0.3503792787700179,0.6270819643597328,141.31726146713163
1393,River_1392,India,Asia,1209839,1393114,952.6461227532004,1629.3271564701183,155.95810401273508,380.6069212485618,91.25487688368322,77.53219202140174,16.692165339538704,6.6362176369845205,362.6424977730048,479561.0680071763,42.59361989374506,55.49994866738966,18478.636233206,23314.15749640717,0.2410226385576983,0.6738817534951834,0.8033934292245166,0.9466311593847172,-10.055947702554183
1402,River_1401,India,Asia,8065505,9365372,10179.018223063911,7298.993414443349,1499.591984302528,1670.959477660341,638.5664957661729,549.1787037813381,96.28168795042546,67.80586537168793,98.17334544091034,236982.56239747468,66.11545752618841,84.049168064561,20600.49969450624,35873.60788022116,0.7304264811638562,0.9455827908019412,0.2388937309023325,0.4578866122501492,-28.47582257873753
1421,River_1420,India,Asia,6828350,12095483,5549.681594515514,10168.494998957996,1540.6682189557318,3259.0125122986883,664.4349977005347,741.4972452616873,264.17725024869594,163.25995076076765,2320.122217856129,171595.3626854113,58.86112514497965,73.97858359807884,21886.18395470352,54517.94688706717,0.1086661785239866,0.4611129166961593,0.4355079638538103,0.6884225706188407,-100.91729948792828
1423,River_1422,India,Asia,6848681,11381497,10150.527640848644,16948.853238525146,1412.2559598717503,2737.6349284013822,657.8350084249895,1223.7276869725397,192.7002996845069,143.0270775707514,2156.7083628992423,165293.98535906806,75.14687638298861,87.22089740253693,754.5713180249827,1064.43882512151,0.1023192566549976,0.2199295749751207,0.6998121175674732,0.7978910858325737,-49.673222113755486
1427,River_1426,India,Asia,16014325,23537726,18066.268410162444,36439.28422541948,3753.021321000086,10119.838747189371,2070.51109363893,4890.396497364335,604.766329894478,1064.523657221798,1828.441456970356,404740.5156043064,44.18329815578025,60.37080791968892,2954.9920992720763,6911.858229851068,0.2900443079091918,0.5514284335441053,0.7625272888602559,0.9717740483830072,459.75732732732
1438,River_1437,India,Asia,4241357,5856803,3241.797923580092,6861.000367031127,669.8593504230146,2100.5375376299803,449.6150054568783,696.4855671141596,72.78778351928409,104.96030809203552,1121.97619091235,20895.27445269686,71.70179193197137,91.6356770119838,23118.6129714323,53608.93029218944,0.9926003034595412,1.0,0.681857334520322,0.773546496713364,32.17252457275143
